fma_track_id,track_id,archive
52554,52554.0,11520-11776.parquet.gzip
52562,52562.0,11520-11776.parquet.gzip
52563,52563.0,11520-11776.parquet.gzip
52564,52564.0,11520-11776.parquet.gzip
52565,52565.0,11520-11776.parquet.gzip
52566,52566.0,11520-11776.parquet.gzip
52567,52567.0,11520-11776.parquet.gzip
52568,52568.0,11520-11776.parquet.gzip
52569,52569.0,11520-11776.parquet.gzip
52570,52570.0,11520-11776.parquet.gzip
52571,52571.0,11520-11776.parquet.gzip
52572,52572.0,11520-11776.parquet.gzip
52573,52573.0,11520-11776.parquet.gzip
52574,52574.0,11520-11776.parquet.gzip
52575,52575.0,11520-11776.parquet.gzip
52576,52576.0,11520-11776.parquet.gzip
52577,52577.0,11520-11776.parquet.gzip
52578,52578.0,11520-11776.parquet.gzip
52579,52579.0,11520-11776.parquet.gzip
52580,52580.0,11520-11776.parquet.gzip
52581,52581.0,11520-11776.parquet.gzip
52582,52582.0,11520-11776.parquet.gzip
52583,52583.0,11520-11776.parquet.gzip
52584,52584.0,11520-11776.parquet.gzip
52585,52585.0,11520-11776.parquet.gzip
52586,52586.0,11520-11776.parquet.gzip
52587,52587.0,11520-11776.parquet.gzip
52588,52588.0,11520-11776.parquet.gzip
52589,52589.0,11520-11776.parquet.gzip
52590,52590.0,11520-11776.parquet.gzip
52591,52591.0,11520-11776.parquet.gzip
52592,52592.0,11520-11776.parquet.gzip
52593,52593.0,11520-11776.parquet.gzip
52594,52594.0,11520-11776.parquet.gzip
52595,52595.0,11520-11776.parquet.gzip
52596,52596.0,11520-11776.parquet.gzip
52597,52597.0,11520-11776.parquet.gzip
52598,52598.0,11520-11776.parquet.gzip
52599,52599.0,11520-11776.parquet.gzip
52615,52615.0,11520-11776.parquet.gzip
52628,52628.0,11520-11776.parquet.gzip
52629,52629.0,11520-11776.parquet.gzip
52630,52630.0,11520-11776.parquet.gzip
52631,52631.0,11520-11776.parquet.gzip
52632,52632.0,11520-11776.parquet.gzip
52633,52633.0,11520-11776.parquet.gzip
52634,52634.0,11520-11776.parquet.gzip
52635,52635.0,11520-11776.parquet.gzip
52636,52636.0,11520-11776.parquet.gzip
52637,52637.0,11520-11776.parquet.gzip
52638,52638.0,11520-11776.parquet.gzip
52639,52639.0,11520-11776.parquet.gzip
52640,52640.0,11776-12032.parquet.gzip
52641,52641.0,11776-12032.parquet.gzip
52642,52642.0,11776-12032.parquet.gzip
52643,52643.0,11776-12032.parquet.gzip
52644,52644.0,11776-12032.parquet.gzip
52645,52645.0,11776-12032.parquet.gzip
52646,52646.0,11776-12032.parquet.gzip
52647,52647.0,11776-12032.parquet.gzip
52648,52648.0,11776-12032.parquet.gzip
52649,52649.0,11776-12032.parquet.gzip
52650,52650.0,11776-12032.parquet.gzip
52690,52690.0,11776-12032.parquet.gzip
52693,52693.0,11776-12032.parquet.gzip
52694,52694.0,11776-12032.parquet.gzip
52695,52695.0,11776-12032.parquet.gzip
52696,52696.0,11776-12032.parquet.gzip
52697,52697.0,11776-12032.parquet.gzip
52728,52728.0,11776-12032.parquet.gzip
52729,52729.0,11776-12032.parquet.gzip
52734,52734.0,11776-12032.parquet.gzip
52735,52735.0,11776-12032.parquet.gzip
52737,52737.0,11776-12032.parquet.gzip
52875,52875.0,11776-12032.parquet.gzip
52876,52876.0,11776-12032.parquet.gzip
52877,52877.0,11776-12032.parquet.gzip
52878,52878.0,11776-12032.parquet.gzip
52879,52879.0,11776-12032.parquet.gzip
52880,52880.0,11776-12032.parquet.gzip
52881,52881.0,11776-12032.parquet.gzip
52898,52898.0,11776-12032.parquet.gzip
52899,52899.0,11776-12032.parquet.gzip
52900,52900.0,11776-12032.parquet.gzip
52909,52909.0,11776-12032.parquet.gzip
52910,52910.0,11776-12032.parquet.gzip
52911,52911.0,11776-12032.parquet.gzip
52912,52912.0,11776-12032.parquet.gzip
52957,52957.0,11776-12032.parquet.gzip
52958,52958.0,11776-12032.parquet.gzip
52959,52959.0,11776-12032.parquet.gzip
52960,52960.0,11776-12032.parquet.gzip
52961,52961.0,11776-12032.parquet.gzip
52962,52962.0,11776-12032.parquet.gzip
52963,52963.0,11776-12032.parquet.gzip
52964,52964.0,11776-12032.parquet.gzip
52966,52966.0,11776-12032.parquet.gzip
52967,52967.0,11776-12032.parquet.gzip
52968,52968.0,11776-12032.parquet.gzip
52970,52970.0,11776-12032.parquet.gzip
52971,52971.0,11776-12032.parquet.gzip
52972,52972.0,11776-12032.parquet.gzip
52973,52973.0,11776-12032.parquet.gzip
52974,52974.0,11776-12032.parquet.gzip
53166,53166.0,11776-12032.parquet.gzip
53167,53167.0,11776-12032.parquet.gzip
53168,53168.0,11776-12032.parquet.gzip
53169,53169.0,11776-12032.parquet.gzip
53170,53170.0,11776-12032.parquet.gzip
53171,53171.0,11776-12032.parquet.gzip
53172,53172.0,11776-12032.parquet.gzip
53203,53203.0,11776-12032.parquet.gzip
53204,53204.0,11776-12032.parquet.gzip
53205,53205.0,11776-12032.parquet.gzip
53206,53206.0,11776-12032.parquet.gzip
53207,53207.0,11776-12032.parquet.gzip
53208,53208.0,11776-12032.parquet.gzip
53228,53228.0,11776-12032.parquet.gzip
53229,53229.0,11776-12032.parquet.gzip
53230,53230.0,11776-12032.parquet.gzip
53231,53231.0,11776-12032.parquet.gzip
53232,53232.0,11776-12032.parquet.gzip
53297,53297.0,11776-12032.parquet.gzip
53298,53298.0,11776-12032.parquet.gzip
53336,53336.0,11776-12032.parquet.gzip
53337,53337.0,11776-12032.parquet.gzip
53338,53338.0,11776-12032.parquet.gzip
53339,53339.0,11776-12032.parquet.gzip
53340,53340.0,11776-12032.parquet.gzip
53341,53341.0,11776-12032.parquet.gzip
53342,53342.0,11776-12032.parquet.gzip
53343,53343.0,11776-12032.parquet.gzip
53344,53344.0,11776-12032.parquet.gzip
53345,53345.0,11776-12032.parquet.gzip
53346,53346.0,11776-12032.parquet.gzip
53347,53347.0,11776-12032.parquet.gzip
53348,53348.0,11776-12032.parquet.gzip
53349,53349.0,11776-12032.parquet.gzip
53350,53350.0,11776-12032.parquet.gzip
53351,53351.0,11776-12032.parquet.gzip
53352,53352.0,11776-12032.parquet.gzip
53353,53353.0,11776-12032.parquet.gzip
53354,53354.0,11776-12032.parquet.gzip
53355,53355.0,11776-12032.parquet.gzip
53356,53356.0,11776-12032.parquet.gzip
53357,53357.0,11776-12032.parquet.gzip
53358,53358.0,11776-12032.parquet.gzip
53367,53367.0,11776-12032.parquet.gzip
53368,53368.0,11776-12032.parquet.gzip
53369,53369.0,11776-12032.parquet.gzip
53370,53370.0,11776-12032.parquet.gzip
53371,53371.0,11776-12032.parquet.gzip
53372,53372.0,11776-12032.parquet.gzip
53373,53373.0,11776-12032.parquet.gzip
53374,53374.0,11776-12032.parquet.gzip
53375,53375.0,11776-12032.parquet.gzip
53376,53376.0,11776-12032.parquet.gzip
53377,53377.0,11776-12032.parquet.gzip
53378,53378.0,11776-12032.parquet.gzip
53379,53379.0,11776-12032.parquet.gzip
53380,53380.0,11776-12032.parquet.gzip
53381,53381.0,11776-12032.parquet.gzip
53403,53403.0,11776-12032.parquet.gzip
53404,53404.0,11776-12032.parquet.gzip
53405,53405.0,11776-12032.parquet.gzip
53442,53442.0,11776-12032.parquet.gzip
53443,53443.0,11776-12032.parquet.gzip
53444,53444.0,11776-12032.parquet.gzip
53445,53445.0,11776-12032.parquet.gzip
53446,53446.0,11776-12032.parquet.gzip
53447,53447.0,11776-12032.parquet.gzip
53448,53448.0,11776-12032.parquet.gzip
53449,53449.0,11776-12032.parquet.gzip
53450,53450.0,11776-12032.parquet.gzip
53451,53451.0,11776-12032.parquet.gzip
53452,53452.0,11776-12032.parquet.gzip
53453,53453.0,11776-12032.parquet.gzip
53454,53454.0,11776-12032.parquet.gzip
53455,53455.0,11776-12032.parquet.gzip
53456,53456.0,11776-12032.parquet.gzip
53457,53457.0,11776-12032.parquet.gzip
53458,53458.0,11776-12032.parquet.gzip
53459,53459.0,11776-12032.parquet.gzip
53460,53460.0,11776-12032.parquet.gzip
53461,53461.0,11776-12032.parquet.gzip
53462,53462.0,11776-12032.parquet.gzip
53463,53463.0,11776-12032.parquet.gzip
53496,53496.0,11776-12032.parquet.gzip
53499,53499.0,11776-12032.parquet.gzip
53570,53570.0,11776-12032.parquet.gzip
53591,53591.0,11776-12032.parquet.gzip
53592,53592.0,11776-12032.parquet.gzip
53636,53636.0,11776-12032.parquet.gzip
53637,53637.0,11776-12032.parquet.gzip
53638,53638.0,11776-12032.parquet.gzip
53639,53639.0,11776-12032.parquet.gzip
53640,53640.0,11776-12032.parquet.gzip
53641,53641.0,11776-12032.parquet.gzip
53642,53642.0,11776-12032.parquet.gzip
53643,53643.0,11776-12032.parquet.gzip
53644,53644.0,11776-12032.parquet.gzip
53645,53645.0,11776-12032.parquet.gzip
53646,53646.0,11776-12032.parquet.gzip
53647,53647.0,11776-12032.parquet.gzip
53664,53664.0,11776-12032.parquet.gzip
53666,53666.0,11776-12032.parquet.gzip
53713,53713.0,11776-12032.parquet.gzip
53714,53714.0,11776-12032.parquet.gzip
53715,53715.0,11776-12032.parquet.gzip
53717,53717.0,11776-12032.parquet.gzip
53718,53718.0,11776-12032.parquet.gzip
53719,53719.0,11776-12032.parquet.gzip
53720,53720.0,11776-12032.parquet.gzip
53735,53735.0,11776-12032.parquet.gzip
53736,53736.0,11776-12032.parquet.gzip
53737,53737.0,11776-12032.parquet.gzip
53738,53738.0,11776-12032.parquet.gzip
53739,53739.0,11776-12032.parquet.gzip
53740,53740.0,11776-12032.parquet.gzip
53741,53741.0,11776-12032.parquet.gzip
53742,53742.0,11776-12032.parquet.gzip
53743,53743.0,11776-12032.parquet.gzip
53744,53744.0,11776-12032.parquet.gzip
53746,53746.0,11776-12032.parquet.gzip
53747,53747.0,11776-12032.parquet.gzip
53748,53748.0,11776-12032.parquet.gzip
53749,53749.0,11776-12032.parquet.gzip
53758,53758.0,11776-12032.parquet.gzip
53807,53807.0,11776-12032.parquet.gzip
53859,53859.0,11776-12032.parquet.gzip
53860,53860.0,11776-12032.parquet.gzip
53861,53861.0,11776-12032.parquet.gzip
53862,53862.0,11776-12032.parquet.gzip
53863,53863.0,11776-12032.parquet.gzip
53864,53864.0,11776-12032.parquet.gzip
53865,53865.0,11776-12032.parquet.gzip
53878,53878.0,11776-12032.parquet.gzip
53898,53898.0,11776-12032.parquet.gzip
53899,53899.0,11776-12032.parquet.gzip
53900,53900.0,11776-12032.parquet.gzip
53901,53901.0,11776-12032.parquet.gzip
53902,53902.0,11776-12032.parquet.gzip
53906,53906.0,11776-12032.parquet.gzip
53934,53934.0,11776-12032.parquet.gzip
53937,53937.0,11776-12032.parquet.gzip
53942,53942.0,11776-12032.parquet.gzip
53968,53968.0,11776-12032.parquet.gzip
53969,53969.0,11776-12032.parquet.gzip
53970,53970.0,11776-12032.parquet.gzip
53971,53971.0,11776-12032.parquet.gzip
53972,53972.0,11776-12032.parquet.gzip
53973,53973.0,11776-12032.parquet.gzip
53974,53974.0,11776-12032.parquet.gzip
53975,53975.0,11776-12032.parquet.gzip
53976,53976.0,11776-12032.parquet.gzip
53977,53977.0,11776-12032.parquet.gzip
53978,53978.0,11776-12032.parquet.gzip
53979,53979.0,11776-12032.parquet.gzip
53980,53980.0,11776-12032.parquet.gzip
53981,53981.0,11776-12032.parquet.gzip
53982,53982.0,11776-12032.parquet.gzip
53984,53984.0,11776-12032.parquet.gzip
53987,53987.0,11776-12032.parquet.gzip
53988,53988.0,11776-12032.parquet.gzip
53989,53989.0,11776-12032.parquet.gzip
53990,53990.0,11776-12032.parquet.gzip
53991,53991.0,11776-12032.parquet.gzip
53995,53995.0,11776-12032.parquet.gzip
53996,53996.0,11776-12032.parquet.gzip
53997,53997.0,11776-12032.parquet.gzip
53998,53998.0,11776-12032.parquet.gzip
53999,53999.0,11776-12032.parquet.gzip
54000,54000.0,11776-12032.parquet.gzip
54001,54001.0,11776-12032.parquet.gzip
54002,54002.0,11776-12032.parquet.gzip
54003,54003.0,11776-12032.parquet.gzip
54004,54004.0,11776-12032.parquet.gzip
54005,54005.0,11776-12032.parquet.gzip
54006,54006.0,11776-12032.parquet.gzip
54007,54007.0,11776-12032.parquet.gzip
54008,54008.0,11776-12032.parquet.gzip
54009,54009.0,11776-12032.parquet.gzip
54010,54010.0,11776-12032.parquet.gzip
54011,54011.0,11776-12032.parquet.gzip
54012,54012.0,11776-12032.parquet.gzip
54013,54013.0,11776-12032.parquet.gzip
54021,54021.0,11776-12032.parquet.gzip
54022,54022.0,11776-12032.parquet.gzip
54023,54023.0,11776-12032.parquet.gzip
54024,54024.0,11776-12032.parquet.gzip
54025,54025.0,11776-12032.parquet.gzip
54026,54026.0,11776-12032.parquet.gzip
54027,54027.0,11776-12032.parquet.gzip
54029,54029.0,11776-12032.parquet.gzip
54030,54030.0,11776-12032.parquet.gzip
54031,54031.0,11776-12032.parquet.gzip
54032,54032.0,11776-12032.parquet.gzip
54033,54033.0,11776-12032.parquet.gzip
54034,54034.0,11776-12032.parquet.gzip
54035,54035.0,11776-12032.parquet.gzip
54036,54036.0,11776-12032.parquet.gzip
54037,54037.0,11776-12032.parquet.gzip
54038,54038.0,11776-12032.parquet.gzip
54039,54039.0,11776-12032.parquet.gzip
54040,54040.0,11776-12032.parquet.gzip
54041,54041.0,11776-12032.parquet.gzip
54042,54042.0,11776-12032.parquet.gzip
54043,54043.0,11776-12032.parquet.gzip
54044,54044.0,12032-12288.parquet.gzip
54045,54045.0,12032-12288.parquet.gzip
54046,54046.0,12032-12288.parquet.gzip
54047,54047.0,12032-12288.parquet.gzip
54048,54048.0,12032-12288.parquet.gzip
54049,54049.0,12032-12288.parquet.gzip
54050,54050.0,12032-12288.parquet.gzip
54051,54051.0,12032-12288.parquet.gzip
54052,54052.0,12032-12288.parquet.gzip
54053,54053.0,12032-12288.parquet.gzip
54054,54054.0,12032-12288.parquet.gzip
54055,54055.0,12032-12288.parquet.gzip
54056,54056.0,12032-12288.parquet.gzip
54065,54065.0,12032-12288.parquet.gzip
54071,54071.0,12032-12288.parquet.gzip
54072,54072.0,12032-12288.parquet.gzip
54073,54073.0,12032-12288.parquet.gzip
54074,54074.0,12032-12288.parquet.gzip
54075,54075.0,12032-12288.parquet.gzip
54076,54076.0,12032-12288.parquet.gzip
54077,54077.0,12032-12288.parquet.gzip
54078,54078.0,12032-12288.parquet.gzip
54080,54080.0,12032-12288.parquet.gzip
54081,54081.0,12032-12288.parquet.gzip
54082,54082.0,12032-12288.parquet.gzip
54083,54083.0,12032-12288.parquet.gzip
54084,54084.0,12032-12288.parquet.gzip
54085,54085.0,12032-12288.parquet.gzip
54086,54086.0,12032-12288.parquet.gzip
54124,54124.0,12032-12288.parquet.gzip
54125,54125.0,12032-12288.parquet.gzip
54126,54126.0,12032-12288.parquet.gzip
54127,54127.0,12032-12288.parquet.gzip
54128,54128.0,12032-12288.parquet.gzip
54129,54129.0,12032-12288.parquet.gzip
54130,54130.0,12032-12288.parquet.gzip
54131,54131.0,12032-12288.parquet.gzip
54132,54132.0,12032-12288.parquet.gzip
54133,54133.0,12032-12288.parquet.gzip
54134,54134.0,12032-12288.parquet.gzip
54135,54135.0,12032-12288.parquet.gzip
54136,54136.0,12032-12288.parquet.gzip
54137,54137.0,12032-12288.parquet.gzip
54138,54138.0,12032-12288.parquet.gzip
54161,54161.0,12032-12288.parquet.gzip
54162,54162.0,12032-12288.parquet.gzip
54163,54163.0,12032-12288.parquet.gzip
54188,54188.0,12032-12288.parquet.gzip
54189,54189.0,12032-12288.parquet.gzip
54190,54190.0,12032-12288.parquet.gzip
54191,54191.0,12032-12288.parquet.gzip
54193,54193.0,12032-12288.parquet.gzip
54194,54194.0,12032-12288.parquet.gzip
54195,54195.0,12032-12288.parquet.gzip
54196,54196.0,12032-12288.parquet.gzip
54197,54197.0,12032-12288.parquet.gzip
54198,54198.0,12032-12288.parquet.gzip
54199,54199.0,12032-12288.parquet.gzip
54200,54200.0,12032-12288.parquet.gzip
54201,54201.0,12032-12288.parquet.gzip
54234,54234.0,12032-12288.parquet.gzip
54235,54235.0,12032-12288.parquet.gzip
54236,54236.0,12032-12288.parquet.gzip
54237,54237.0,12032-12288.parquet.gzip
54238,54238.0,12032-12288.parquet.gzip
54282,54282.0,12032-12288.parquet.gzip
54283,54283.0,12032-12288.parquet.gzip
54284,54284.0,12032-12288.parquet.gzip
54285,54285.0,12032-12288.parquet.gzip
54286,54286.0,12032-12288.parquet.gzip
54287,54287.0,12032-12288.parquet.gzip
54288,54288.0,12032-12288.parquet.gzip
54289,54289.0,12032-12288.parquet.gzip
54290,54290.0,12032-12288.parquet.gzip
54298,54298.0,12032-12288.parquet.gzip
54311,54311.0,12032-12288.parquet.gzip
54332,54332.0,12032-12288.parquet.gzip
54333,54333.0,12032-12288.parquet.gzip
54335,54335.0,12032-12288.parquet.gzip
54337,54337.0,12032-12288.parquet.gzip
54338,54338.0,12032-12288.parquet.gzip
54339,54339.0,12032-12288.parquet.gzip
54362,54362.0,12032-12288.parquet.gzip
54363,54363.0,12032-12288.parquet.gzip
54365,54365.0,12032-12288.parquet.gzip
54368,54368.0,12032-12288.parquet.gzip
54376,54376.0,12032-12288.parquet.gzip
54377,54377.0,12032-12288.parquet.gzip
54378,54378.0,12032-12288.parquet.gzip
54379,54379.0,12032-12288.parquet.gzip
54381,54381.0,12032-12288.parquet.gzip
54384,54384.0,12032-12288.parquet.gzip
54386,54386.0,12032-12288.parquet.gzip
54387,54387.0,12032-12288.parquet.gzip
54388,54388.0,12032-12288.parquet.gzip
54389,54389.0,12032-12288.parquet.gzip
54390,54390.0,12032-12288.parquet.gzip
54391,54391.0,12032-12288.parquet.gzip
54392,54392.0,12032-12288.parquet.gzip
54461,54461.0,12032-12288.parquet.gzip
54483,54483.0,12032-12288.parquet.gzip
54485,54485.0,12032-12288.parquet.gzip
54486,54486.0,12032-12288.parquet.gzip
54487,54487.0,12032-12288.parquet.gzip
54488,54488.0,12032-12288.parquet.gzip
54489,54489.0,12032-12288.parquet.gzip
54490,54490.0,12032-12288.parquet.gzip
54491,54491.0,12032-12288.parquet.gzip
54492,54492.0,12032-12288.parquet.gzip
54493,54493.0,12032-12288.parquet.gzip
54558,54558.0,12032-12288.parquet.gzip
54559,54559.0,12032-12288.parquet.gzip
54560,54560.0,12032-12288.parquet.gzip
54561,54561.0,12032-12288.parquet.gzip
54562,54562.0,12032-12288.parquet.gzip
54563,54563.0,12032-12288.parquet.gzip
54595,54595.0,12032-12288.parquet.gzip
54596,54596.0,12032-12288.parquet.gzip
54621,54621.0,12032-12288.parquet.gzip
54622,54622.0,12032-12288.parquet.gzip
54623,54623.0,12032-12288.parquet.gzip
54624,54624.0,12032-12288.parquet.gzip
54625,54625.0,12032-12288.parquet.gzip
54626,54626.0,12032-12288.parquet.gzip
54627,54627.0,12032-12288.parquet.gzip
54628,54628.0,12032-12288.parquet.gzip
54629,54629.0,12032-12288.parquet.gzip
54630,54630.0,12032-12288.parquet.gzip
54631,54631.0,12032-12288.parquet.gzip
54632,54632.0,12032-12288.parquet.gzip
54633,54633.0,12032-12288.parquet.gzip
54634,54634.0,12032-12288.parquet.gzip
54635,54635.0,12032-12288.parquet.gzip
54657,54657.0,12032-12288.parquet.gzip
54658,54658.0,12032-12288.parquet.gzip
54659,54659.0,12032-12288.parquet.gzip
54661,54661.0,12032-12288.parquet.gzip
54662,54662.0,12032-12288.parquet.gzip
54664,54664.0,12032-12288.parquet.gzip
54665,54665.0,12032-12288.parquet.gzip
54666,54666.0,12032-12288.parquet.gzip
54667,54667.0,12032-12288.parquet.gzip
54709,54709.0,12032-12288.parquet.gzip
54710,54710.0,12032-12288.parquet.gzip
54711,54711.0,12032-12288.parquet.gzip
54712,54712.0,12032-12288.parquet.gzip
54713,54713.0,12032-12288.parquet.gzip
54714,54714.0,12032-12288.parquet.gzip
54716,54716.0,12032-12288.parquet.gzip
54718,54718.0,12032-12288.parquet.gzip
54719,54719.0,12032-12288.parquet.gzip
54721,54721.0,12032-12288.parquet.gzip
54722,54722.0,12032-12288.parquet.gzip
54723,54723.0,12032-12288.parquet.gzip
54724,54724.0,12032-12288.parquet.gzip
54725,54725.0,12032-12288.parquet.gzip
54726,54726.0,12032-12288.parquet.gzip
54727,54727.0,12032-12288.parquet.gzip
54728,54728.0,12032-12288.parquet.gzip
54729,54729.0,12032-12288.parquet.gzip
54730,54730.0,12032-12288.parquet.gzip
54731,54731.0,12032-12288.parquet.gzip
54732,54732.0,12032-12288.parquet.gzip
54733,54733.0,12032-12288.parquet.gzip
54734,54734.0,12032-12288.parquet.gzip
54735,54735.0,12032-12288.parquet.gzip
54736,54736.0,12032-12288.parquet.gzip
54747,54747.0,12032-12288.parquet.gzip
54748,54748.0,12032-12288.parquet.gzip
54749,54749.0,12032-12288.parquet.gzip
54750,54750.0,12032-12288.parquet.gzip
54751,54751.0,12032-12288.parquet.gzip
54752,54752.0,12032-12288.parquet.gzip
54753,54753.0,12032-12288.parquet.gzip
54754,54754.0,12032-12288.parquet.gzip
54831,54831.0,12032-12288.parquet.gzip
54833,54833.0,12032-12288.parquet.gzip
54834,54834.0,12032-12288.parquet.gzip
54835,54835.0,12032-12288.parquet.gzip
54836,54836.0,12032-12288.parquet.gzip
54837,54837.0,12032-12288.parquet.gzip
54838,54838.0,12032-12288.parquet.gzip
54839,54839.0,12032-12288.parquet.gzip
54841,54841.0,12032-12288.parquet.gzip
54870,54870.0,12032-12288.parquet.gzip
54871,54871.0,12032-12288.parquet.gzip
54872,54872.0,12032-12288.parquet.gzip
54873,54873.0,12032-12288.parquet.gzip
54874,54874.0,12032-12288.parquet.gzip
54875,54875.0,12032-12288.parquet.gzip
54876,54876.0,12032-12288.parquet.gzip
54877,54877.0,12032-12288.parquet.gzip
54878,54878.0,12032-12288.parquet.gzip
54879,54879.0,12032-12288.parquet.gzip
54880,54880.0,12032-12288.parquet.gzip
54881,54881.0,12032-12288.parquet.gzip
54882,54882.0,12032-12288.parquet.gzip
54883,54883.0,12032-12288.parquet.gzip
54884,54884.0,12032-12288.parquet.gzip
54885,54885.0,12032-12288.parquet.gzip
54886,54886.0,12032-12288.parquet.gzip
54914,54914.0,12032-12288.parquet.gzip
54915,54915.0,12032-12288.parquet.gzip
54930,54930.0,12032-12288.parquet.gzip
54931,54931.0,12032-12288.parquet.gzip
54932,54932.0,12032-12288.parquet.gzip
54933,54933.0,12032-12288.parquet.gzip
54934,54934.0,12032-12288.parquet.gzip
54935,54935.0,12032-12288.parquet.gzip
54937,54937.0,12032-12288.parquet.gzip
54938,54938.0,12032-12288.parquet.gzip
54939,54939.0,12032-12288.parquet.gzip
54940,54940.0,12032-12288.parquet.gzip
54941,54941.0,12032-12288.parquet.gzip
54942,54942.0,12032-12288.parquet.gzip
54945,54945.0,12032-12288.parquet.gzip
54946,54946.0,12032-12288.parquet.gzip
54947,54947.0,12032-12288.parquet.gzip
54948,54948.0,12032-12288.parquet.gzip
54949,54949.0,12032-12288.parquet.gzip
54950,54950.0,12032-12288.parquet.gzip
54951,54951.0,12032-12288.parquet.gzip
54952,54952.0,12032-12288.parquet.gzip
54963,54963.0,12032-12288.parquet.gzip
54964,54964.0,12032-12288.parquet.gzip
54965,54965.0,12032-12288.parquet.gzip
54966,54966.0,12032-12288.parquet.gzip
54967,54967.0,12032-12288.parquet.gzip
55073,55073.0,12032-12288.parquet.gzip
55076,55076.0,12032-12288.parquet.gzip
55077,55077.0,12032-12288.parquet.gzip
55097,55097.0,12032-12288.parquet.gzip
55098,55098.0,12032-12288.parquet.gzip
55099,55099.0,12032-12288.parquet.gzip
55100,55100.0,12032-12288.parquet.gzip
55101,55101.0,12032-12288.parquet.gzip
55102,55102.0,12032-12288.parquet.gzip
55103,55103.0,12032-12288.parquet.gzip
55104,55104.0,12032-12288.parquet.gzip
55106,55106.0,12032-12288.parquet.gzip
55107,55107.0,12032-12288.parquet.gzip
55108,55108.0,12032-12288.parquet.gzip
55109,55109.0,12032-12288.parquet.gzip
55110,55110.0,12032-12288.parquet.gzip
55112,55112.0,12032-12288.parquet.gzip
55113,55113.0,12032-12288.parquet.gzip
55114,55114.0,12032-12288.parquet.gzip
55115,55115.0,12032-12288.parquet.gzip
55116,55116.0,12032-12288.parquet.gzip
55117,55117.0,12032-12288.parquet.gzip
55118,55118.0,12032-12288.parquet.gzip
55119,55119.0,12032-12288.parquet.gzip
55120,55120.0,12032-12288.parquet.gzip
55121,55121.0,12032-12288.parquet.gzip
55122,55122.0,12032-12288.parquet.gzip
55123,55123.0,12032-12288.parquet.gzip
55124,55124.0,12288-12544.parquet.gzip
55125,55125.0,12288-12544.parquet.gzip
55126,55126.0,12288-12544.parquet.gzip
55127,55127.0,12288-12544.parquet.gzip
55128,55128.0,12288-12544.parquet.gzip
55129,55129.0,12288-12544.parquet.gzip
55130,55130.0,12288-12544.parquet.gzip
55131,55131.0,12288-12544.parquet.gzip
55132,55132.0,12288-12544.parquet.gzip
55145,55145.0,12288-12544.parquet.gzip
55146,55146.0,12288-12544.parquet.gzip
55148,55148.0,12288-12544.parquet.gzip
55149,55149.0,12288-12544.parquet.gzip
55150,55150.0,12288-12544.parquet.gzip
55151,55151.0,12288-12544.parquet.gzip
55152,55152.0,12288-12544.parquet.gzip
55153,55153.0,12288-12544.parquet.gzip
55155,55155.0,12288-12544.parquet.gzip
55156,55156.0,12288-12544.parquet.gzip
55157,55157.0,12288-12544.parquet.gzip
55158,55158.0,12288-12544.parquet.gzip
55159,55159.0,12288-12544.parquet.gzip
55160,55160.0,12288-12544.parquet.gzip
55161,55161.0,12288-12544.parquet.gzip
55162,55162.0,12288-12544.parquet.gzip
55163,55163.0,12288-12544.parquet.gzip
55164,55164.0,12288-12544.parquet.gzip
55165,55165.0,12288-12544.parquet.gzip
55183,55183.0,12288-12544.parquet.gzip
55184,55184.0,12288-12544.parquet.gzip
55185,55185.0,12288-12544.parquet.gzip
55186,55186.0,12288-12544.parquet.gzip
55187,55187.0,12288-12544.parquet.gzip
55188,55188.0,12288-12544.parquet.gzip
55189,55189.0,12288-12544.parquet.gzip
55190,55190.0,12288-12544.parquet.gzip
55191,55191.0,12288-12544.parquet.gzip
55192,55192.0,12288-12544.parquet.gzip
55193,55193.0,12288-12544.parquet.gzip
55194,55194.0,12288-12544.parquet.gzip
55195,55195.0,12288-12544.parquet.gzip
55196,55196.0,12288-12544.parquet.gzip
55197,55197.0,12288-12544.parquet.gzip
55198,55198.0,12288-12544.parquet.gzip
55199,55199.0,12288-12544.parquet.gzip
55200,55200.0,12288-12544.parquet.gzip
55201,55201.0,12288-12544.parquet.gzip
55202,55202.0,12288-12544.parquet.gzip
55203,55203.0,12288-12544.parquet.gzip
55204,55204.0,12288-12544.parquet.gzip
55250,55250.0,12288-12544.parquet.gzip
55251,55251.0,12288-12544.parquet.gzip
55252,55252.0,12288-12544.parquet.gzip
55253,55253.0,12288-12544.parquet.gzip
55254,55254.0,12288-12544.parquet.gzip
55255,55255.0,12288-12544.parquet.gzip
55256,55256.0,12288-12544.parquet.gzip
55257,55257.0,12288-12544.parquet.gzip
55258,55258.0,12288-12544.parquet.gzip
55259,55259.0,12288-12544.parquet.gzip
55260,55260.0,12288-12544.parquet.gzip
55261,55261.0,12288-12544.parquet.gzip
55284,55284.0,12288-12544.parquet.gzip
55285,55285.0,12288-12544.parquet.gzip
55286,55286.0,12288-12544.parquet.gzip
55287,55287.0,12288-12544.parquet.gzip
55288,55288.0,12288-12544.parquet.gzip
55289,55289.0,12288-12544.parquet.gzip
55290,55290.0,12288-12544.parquet.gzip
55291,55291.0,12288-12544.parquet.gzip
55292,55292.0,12288-12544.parquet.gzip
