,folder,file,id,path
1739,043,043696.mp3,43696,/mnt/g/fma/fma_small/043/043696.mp3
1740,043,043697.mp3,43697,/mnt/g/fma/fma_small/043/043697.mp3
1741,043,043698.mp3,43698,/mnt/g/fma/fma_small/043/043698.mp3
1742,043,043699.mp3,43699,/mnt/g/fma/fma_small/043/043699.mp3
1743,043,043761.mp3,43761,/mnt/g/fma/fma_small/043/043761.mp3
1744,043,043765.mp3,43765,/mnt/g/fma/fma_small/043/043765.mp3
1745,043,043766.mp3,43766,/mnt/g/fma/fma_small/043/043766.mp3
1746,043,043767.mp3,43767,/mnt/g/fma/fma_small/043/043767.mp3
1747,043,043768.mp3,43768,/mnt/g/fma/fma_small/043/043768.mp3
1748,043,043773.mp3,43773,/mnt/g/fma/fma_small/043/043773.mp3
1749,043,043796.mp3,43796,/mnt/g/fma/fma_small/043/043796.mp3
1750,043,043842.mp3,43842,/mnt/g/fma/fma_small/043/043842.mp3
1751,043,043843.mp3,43843,/mnt/g/fma/fma_small/043/043843.mp3
1752,043,043844.mp3,43844,/mnt/g/fma/fma_small/043/043844.mp3
1753,043,043856.mp3,43856,/mnt/g/fma/fma_small/043/043856.mp3
1754,043,043857.mp3,43857,/mnt/g/fma/fma_small/043/043857.mp3
1755,043,043858.mp3,43858,/mnt/g/fma/fma_small/043/043858.mp3
1756,043,043859.mp3,43859,/mnt/g/fma/fma_small/043/043859.mp3
1757,043,043860.mp3,43860,/mnt/g/fma/fma_small/043/043860.mp3
1758,043,043861.mp3,43861,/mnt/g/fma/fma_small/043/043861.mp3
1759,043,043863.mp3,43863,/mnt/g/fma/fma_small/043/043863.mp3
1760,043,043865.mp3,43865,/mnt/g/fma/fma_small/043/043865.mp3
1761,043,043866.mp3,43866,/mnt/g/fma/fma_small/043/043866.mp3
1762,043,043867.mp3,43867,/mnt/g/fma/fma_small/043/043867.mp3
1763,043,043868.mp3,43868,/mnt/g/fma/fma_small/043/043868.mp3
1764,043,043869.mp3,43869,/mnt/g/fma/fma_small/043/043869.mp3
1765,043,043883.mp3,43883,/mnt/g/fma/fma_small/043/043883.mp3
1766,043,043886.mp3,43886,/mnt/g/fma/fma_small/043/043886.mp3
1767,043,043899.mp3,43899,/mnt/g/fma/fma_small/043/043899.mp3
1768,043,043911.mp3,43911,/mnt/g/fma/fma_small/043/043911.mp3
1769,043,043962.mp3,43962,/mnt/g/fma/fma_small/043/043962.mp3
1770,043,043965.mp3,43965,/mnt/g/fma/fma_small/043/043965.mp3
1771,044,044092.mp3,44092,/mnt/g/fma/fma_small/044/044092.mp3
1772,044,044110.mp3,44110,/mnt/g/fma/fma_small/044/044110.mp3
1773,044,044169.mp3,44169,/mnt/g/fma/fma_small/044/044169.mp3
1774,044,044236.mp3,44236,/mnt/g/fma/fma_small/044/044236.mp3
1775,044,044342.mp3,44342,/mnt/g/fma/fma_small/044/044342.mp3
1776,044,044347.mp3,44347,/mnt/g/fma/fma_small/044/044347.mp3
1777,044,044354.mp3,44354,/mnt/g/fma/fma_small/044/044354.mp3
1778,044,044355.mp3,44355,/mnt/g/fma/fma_small/044/044355.mp3
1779,044,044777.mp3,44777,/mnt/g/fma/fma_small/044/044777.mp3
1780,044,044778.mp3,44778,/mnt/g/fma/fma_small/044/044778.mp3
1781,044,044779.mp3,44779,/mnt/g/fma/fma_small/044/044779.mp3
1782,044,044780.mp3,44780,/mnt/g/fma/fma_small/044/044780.mp3
1783,044,044781.mp3,44781,/mnt/g/fma/fma_small/044/044781.mp3
1784,044,044782.mp3,44782,/mnt/g/fma/fma_small/044/044782.mp3
1785,044,044791.mp3,44791,/mnt/g/fma/fma_small/044/044791.mp3
1786,044,044792.mp3,44792,/mnt/g/fma/fma_small/044/044792.mp3
1787,044,044793.mp3,44793,/mnt/g/fma/fma_small/044/044793.mp3
1788,044,044794.mp3,44794,/mnt/g/fma/fma_small/044/044794.mp3
1789,044,044795.mp3,44795,/mnt/g/fma/fma_small/044/044795.mp3
1790,044,044796.mp3,44796,/mnt/g/fma/fma_small/044/044796.mp3
1791,044,044797.mp3,44797,/mnt/g/fma/fma_small/044/044797.mp3
1792,044,044798.mp3,44798,/mnt/g/fma/fma_small/044/044798.mp3
1793,044,044799.mp3,44799,/mnt/g/fma/fma_small/044/044799.mp3
1794,044,044800.mp3,44800,/mnt/g/fma/fma_small/044/044800.mp3
1795,044,044801.mp3,44801,/mnt/g/fma/fma_small/044/044801.mp3
1796,044,044802.mp3,44802,/mnt/g/fma/fma_small/044/044802.mp3
1797,044,044803.mp3,44803,/mnt/g/fma/fma_small/044/044803.mp3
1798,044,044804.mp3,44804,/mnt/g/fma/fma_small/044/044804.mp3
1799,044,044805.mp3,44805,/mnt/g/fma/fma_small/044/044805.mp3
1800,044,044806.mp3,44806,/mnt/g/fma/fma_small/044/044806.mp3
1801,044,044809.mp3,44809,/mnt/g/fma/fma_small/044/044809.mp3
1802,044,044820.mp3,44820,/mnt/g/fma/fma_small/044/044820.mp3
1803,044,044821.mp3,44821,/mnt/g/fma/fma_small/044/044821.mp3
1804,044,044822.mp3,44822,/mnt/g/fma/fma_small/044/044822.mp3
1805,044,044823.mp3,44823,/mnt/g/fma/fma_small/044/044823.mp3
1806,044,044848.mp3,44848,/mnt/g/fma/fma_small/044/044848.mp3
1807,044,044849.mp3,44849,/mnt/g/fma/fma_small/044/044849.mp3
1808,044,044850.mp3,44850,/mnt/g/fma/fma_small/044/044850.mp3
1809,044,044851.mp3,44851,/mnt/g/fma/fma_small/044/044851.mp3
1810,044,044853.mp3,44853,/mnt/g/fma/fma_small/044/044853.mp3
1811,044,044854.mp3,44854,/mnt/g/fma/fma_small/044/044854.mp3
1812,044,044917.mp3,44917,/mnt/g/fma/fma_small/044/044917.mp3
1813,044,044918.mp3,44918,/mnt/g/fma/fma_small/044/044918.mp3
1814,044,044946.mp3,44946,/mnt/g/fma/fma_small/044/044946.mp3
1815,044,044947.mp3,44947,/mnt/g/fma/fma_small/044/044947.mp3
1816,044,044948.mp3,44948,/mnt/g/fma/fma_small/044/044948.mp3
1817,044,044949.mp3,44949,/mnt/g/fma/fma_small/044/044949.mp3
1818,044,044950.mp3,44950,/mnt/g/fma/fma_small/044/044950.mp3
1819,044,044951.mp3,44951,/mnt/g/fma/fma_small/044/044951.mp3
1820,044,044952.mp3,44952,/mnt/g/fma/fma_small/044/044952.mp3
1821,045,045055.mp3,45055,/mnt/g/fma/fma_small/045/045055.mp3
1822,045,045099.mp3,45099,/mnt/g/fma/fma_small/045/045099.mp3
1823,045,045100.mp3,45100,/mnt/g/fma/fma_small/045/045100.mp3
1824,045,045101.mp3,45101,/mnt/g/fma/fma_small/045/045101.mp3
1825,045,045102.mp3,45102,/mnt/g/fma/fma_small/045/045102.mp3
1826,045,045103.mp3,45103,/mnt/g/fma/fma_small/045/045103.mp3
1827,045,045119.mp3,45119,/mnt/g/fma/fma_small/045/045119.mp3
1828,045,045122.mp3,45122,/mnt/g/fma/fma_small/045/045122.mp3
1829,045,045125.mp3,45125,/mnt/g/fma/fma_small/045/045125.mp3
1830,045,045126.mp3,45126,/mnt/g/fma/fma_small/045/045126.mp3
1831,045,045127.mp3,45127,/mnt/g/fma/fma_small/045/045127.mp3
1832,045,045128.mp3,45128,/mnt/g/fma/fma_small/045/045128.mp3
1833,045,045149.mp3,45149,/mnt/g/fma/fma_small/045/045149.mp3
1834,045,045150.mp3,45150,/mnt/g/fma/fma_small/045/045150.mp3
1835,045,045151.mp3,45151,/mnt/g/fma/fma_small/045/045151.mp3
1836,045,045152.mp3,45152,/mnt/g/fma/fma_small/045/045152.mp3
1837,045,045153.mp3,45153,/mnt/g/fma/fma_small/045/045153.mp3
1838,045,045154.mp3,45154,/mnt/g/fma/fma_small/045/045154.mp3
1839,045,045335.mp3,45335,/mnt/g/fma/fma_small/045/045335.mp3
1840,045,045387.mp3,45387,/mnt/g/fma/fma_small/045/045387.mp3
1841,045,045388.mp3,45388,/mnt/g/fma/fma_small/045/045388.mp3
1842,045,045389.mp3,45389,/mnt/g/fma/fma_small/045/045389.mp3
1843,045,045390.mp3,45390,/mnt/g/fma/fma_small/045/045390.mp3
1844,045,045391.mp3,45391,/mnt/g/fma/fma_small/045/045391.mp3
1845,045,045392.mp3,45392,/mnt/g/fma/fma_small/045/045392.mp3
1846,045,045393.mp3,45393,/mnt/g/fma/fma_small/045/045393.mp3
1847,045,045474.mp3,45474,/mnt/g/fma/fma_small/045/045474.mp3
1848,045,045475.mp3,45475,/mnt/g/fma/fma_small/045/045475.mp3
1849,045,045508.mp3,45508,/mnt/g/fma/fma_small/045/045508.mp3
1850,045,045513.mp3,45513,/mnt/g/fma/fma_small/045/045513.mp3
1851,045,045514.mp3,45514,/mnt/g/fma/fma_small/045/045514.mp3
1852,045,045515.mp3,45515,/mnt/g/fma/fma_small/045/045515.mp3
1853,045,045516.mp3,45516,/mnt/g/fma/fma_small/045/045516.mp3
1854,045,045517.mp3,45517,/mnt/g/fma/fma_small/045/045517.mp3
1855,045,045518.mp3,45518,/mnt/g/fma/fma_small/045/045518.mp3
1856,045,045519.mp3,45519,/mnt/g/fma/fma_small/045/045519.mp3
1857,045,045520.mp3,45520,/mnt/g/fma/fma_small/045/045520.mp3
1858,045,045521.mp3,45521,/mnt/g/fma/fma_small/045/045521.mp3
1859,045,045522.mp3,45522,/mnt/g/fma/fma_small/045/045522.mp3
1860,045,045523.mp3,45523,/mnt/g/fma/fma_small/045/045523.mp3
1861,045,045934.mp3,45934,/mnt/g/fma/fma_small/045/045934.mp3
1862,045,045941.mp3,45941,/mnt/g/fma/fma_small/045/045941.mp3
1863,046,046024.mp3,46024,/mnt/g/fma/fma_small/046/046024.mp3
1864,046,046043.mp3,46043,/mnt/g/fma/fma_small/046/046043.mp3
1865,046,046058.mp3,46058,/mnt/g/fma/fma_small/046/046058.mp3
1866,046,046068.mp3,46068,/mnt/g/fma/fma_small/046/046068.mp3
1867,046,046078.mp3,46078,/mnt/g/fma/fma_small/046/046078.mp3
1868,046,046079.mp3,46079,/mnt/g/fma/fma_small/046/046079.mp3
1869,046,046157.mp3,46157,/mnt/g/fma/fma_small/046/046157.mp3
1870,046,046158.mp3,46158,/mnt/g/fma/fma_small/046/046158.mp3
1871,046,046159.mp3,46159,/mnt/g/fma/fma_small/046/046159.mp3
1872,046,046160.mp3,46160,/mnt/g/fma/fma_small/046/046160.mp3
1873,046,046161.mp3,46161,/mnt/g/fma/fma_small/046/046161.mp3
1874,046,046162.mp3,46162,/mnt/g/fma/fma_small/046/046162.mp3
1875,046,046238.mp3,46238,/mnt/g/fma/fma_small/046/046238.mp3
1876,046,046241.mp3,46241,/mnt/g/fma/fma_small/046/046241.mp3
1877,046,046525.mp3,46525,/mnt/g/fma/fma_small/046/046525.mp3
1878,046,046611.mp3,46611,/mnt/g/fma/fma_small/046/046611.mp3
1879,046,046711.mp3,46711,/mnt/g/fma/fma_small/046/046711.mp3
1880,046,046717.mp3,46717,/mnt/g/fma/fma_small/046/046717.mp3
1881,046,046718.mp3,46718,/mnt/g/fma/fma_small/046/046718.mp3
1882,046,046720.mp3,46720,/mnt/g/fma/fma_small/046/046720.mp3
1883,046,046726.mp3,46726,/mnt/g/fma/fma_small/046/046726.mp3
1884,046,046732.mp3,46732,/mnt/g/fma/fma_small/046/046732.mp3
1885,046,046733.mp3,46733,/mnt/g/fma/fma_small/046/046733.mp3
1886,046,046736.mp3,46736,/mnt/g/fma/fma_small/046/046736.mp3
1887,046,046839.mp3,46839,/mnt/g/fma/fma_small/046/046839.mp3
1888,046,046840.mp3,46840,/mnt/g/fma/fma_small/046/046840.mp3
1889,046,046841.mp3,46841,/mnt/g/fma/fma_small/046/046841.mp3
1890,046,046842.mp3,46842,/mnt/g/fma/fma_small/046/046842.mp3
1891,046,046844.mp3,46844,/mnt/g/fma/fma_small/046/046844.mp3
1892,046,046846.mp3,46846,/mnt/g/fma/fma_small/046/046846.mp3
1893,046,046854.mp3,46854,/mnt/g/fma/fma_small/046/046854.mp3
1894,046,046855.mp3,46855,/mnt/g/fma/fma_small/046/046855.mp3
1895,046,046928.mp3,46928,/mnt/g/fma/fma_small/046/046928.mp3
1896,046,046930.mp3,46930,/mnt/g/fma/fma_small/046/046930.mp3
1897,047,047032.mp3,47032,/mnt/g/fma/fma_small/047/047032.mp3
1898,047,047068.mp3,47068,/mnt/g/fma/fma_small/047/047068.mp3
1899,047,047069.mp3,47069,/mnt/g/fma/fma_small/047/047069.mp3
1900,047,047070.mp3,47070,/mnt/g/fma/fma_small/047/047070.mp3
1901,047,047071.mp3,47071,/mnt/g/fma/fma_small/047/047071.mp3
1902,047,047072.mp3,47072,/mnt/g/fma/fma_small/047/047072.mp3
1903,047,047073.mp3,47073,/mnt/g/fma/fma_small/047/047073.mp3
1904,047,047074.mp3,47074,/mnt/g/fma/fma_small/047/047074.mp3
1905,047,047075.mp3,47075,/mnt/g/fma/fma_small/047/047075.mp3
1906,047,047076.mp3,47076,/mnt/g/fma/fma_small/047/047076.mp3
1907,047,047077.mp3,47077,/mnt/g/fma/fma_small/047/047077.mp3
1908,047,047100.mp3,47100,/mnt/g/fma/fma_small/047/047100.mp3
1909,047,047192.mp3,47192,/mnt/g/fma/fma_small/047/047192.mp3
1910,047,047193.mp3,47193,/mnt/g/fma/fma_small/047/047193.mp3
1911,047,047194.mp3,47194,/mnt/g/fma/fma_small/047/047194.mp3
1912,047,047195.mp3,47195,/mnt/g/fma/fma_small/047/047195.mp3
1913,047,047196.mp3,47196,/mnt/g/fma/fma_small/047/047196.mp3
1914,047,047197.mp3,47197,/mnt/g/fma/fma_small/047/047197.mp3
1915,047,047198.mp3,47198,/mnt/g/fma/fma_small/047/047198.mp3
1916,047,047199.mp3,47199,/mnt/g/fma/fma_small/047/047199.mp3
1917,047,047200.mp3,47200,/mnt/g/fma/fma_small/047/047200.mp3
1918,047,047201.mp3,47201,/mnt/g/fma/fma_small/047/047201.mp3
1919,047,047202.mp3,47202,/mnt/g/fma/fma_small/047/047202.mp3
1920,047,047260.mp3,47260,/mnt/g/fma/fma_small/047/047260.mp3
1921,047,047471.mp3,47471,/mnt/g/fma/fma_small/047/047471.mp3
1922,047,047506.mp3,47506,/mnt/g/fma/fma_small/047/047506.mp3
1923,047,047510.mp3,47510,/mnt/g/fma/fma_small/047/047510.mp3
1924,047,047526.mp3,47526,/mnt/g/fma/fma_small/047/047526.mp3
1925,047,047628.mp3,47628,/mnt/g/fma/fma_small/047/047628.mp3
1926,047,047657.mp3,47657,/mnt/g/fma/fma_small/047/047657.mp3
1927,047,047658.mp3,47658,/mnt/g/fma/fma_small/047/047658.mp3
1928,047,047659.mp3,47659,/mnt/g/fma/fma_small/047/047659.mp3
1929,047,047660.mp3,47660,/mnt/g/fma/fma_small/047/047660.mp3
1930,047,047661.mp3,47661,/mnt/g/fma/fma_small/047/047661.mp3
1931,047,047662.mp3,47662,/mnt/g/fma/fma_small/047/047662.mp3
1932,047,047663.mp3,47663,/mnt/g/fma/fma_small/047/047663.mp3
1933,047,047665.mp3,47665,/mnt/g/fma/fma_small/047/047665.mp3
1934,047,047666.mp3,47666,/mnt/g/fma/fma_small/047/047666.mp3
1935,047,047670.mp3,47670,/mnt/g/fma/fma_small/047/047670.mp3
1936,047,047671.mp3,47671,/mnt/g/fma/fma_small/047/047671.mp3
1937,047,047707.mp3,47707,/mnt/g/fma/fma_small/047/047707.mp3
1938,047,047826.mp3,47826,/mnt/g/fma/fma_small/047/047826.mp3
1939,047,047835.mp3,47835,/mnt/g/fma/fma_small/047/047835.mp3
1940,047,047865.mp3,47865,/mnt/g/fma/fma_small/047/047865.mp3
1941,047,047868.mp3,47868,/mnt/g/fma/fma_small/047/047868.mp3
1942,047,047894.mp3,47894,/mnt/g/fma/fma_small/047/047894.mp3
1943,047,047895.mp3,47895,/mnt/g/fma/fma_small/047/047895.mp3
1944,047,047896.mp3,47896,/mnt/g/fma/fma_small/047/047896.mp3
1945,047,047897.mp3,47897,/mnt/g/fma/fma_small/047/047897.mp3
1946,047,047916.mp3,47916,/mnt/g/fma/fma_small/047/047916.mp3
1947,047,047921.mp3,47921,/mnt/g/fma/fma_small/047/047921.mp3
1948,048,048015.mp3,48015,/mnt/g/fma/fma_small/048/048015.mp3
1949,048,048042.mp3,48042,/mnt/g/fma/fma_small/048/048042.mp3
1950,048,048043.mp3,48043,/mnt/g/fma/fma_small/048/048043.mp3
1951,048,048044.mp3,48044,/mnt/g/fma/fma_small/048/048044.mp3
1952,048,048046.mp3,48046,/mnt/g/fma/fma_small/048/048046.mp3
1953,048,048269.mp3,48269,/mnt/g/fma/fma_small/048/048269.mp3
1954,048,048293.mp3,48293,/mnt/g/fma/fma_small/048/048293.mp3
1955,048,048307.mp3,48307,/mnt/g/fma/fma_small/048/048307.mp3
1956,048,048317.mp3,48317,/mnt/g/fma/fma_small/048/048317.mp3
1957,048,048367.mp3,48367,/mnt/g/fma/fma_small/048/048367.mp3
1958,048,048368.mp3,48368,/mnt/g/fma/fma_small/048/048368.mp3
1959,048,048369.mp3,48369,/mnt/g/fma/fma_small/048/048369.mp3
1960,048,048437.mp3,48437,/mnt/g/fma/fma_small/048/048437.mp3
1961,048,048439.mp3,48439,/mnt/g/fma/fma_small/048/048439.mp3
1962,048,048440.mp3,48440,/mnt/g/fma/fma_small/048/048440.mp3
1963,048,048442.mp3,48442,/mnt/g/fma/fma_small/048/048442.mp3
1964,048,048443.mp3,48443,/mnt/g/fma/fma_small/048/048443.mp3
1965,048,048444.mp3,48444,/mnt/g/fma/fma_small/048/048444.mp3
1966,048,048446.mp3,48446,/mnt/g/fma/fma_small/048/048446.mp3
1967,048,048450.mp3,48450,/mnt/g/fma/fma_small/048/048450.mp3
1968,048,048452.mp3,48452,/mnt/g/fma/fma_small/048/048452.mp3
1969,048,048453.mp3,48453,/mnt/g/fma/fma_small/048/048453.mp3
1970,048,048454.mp3,48454,/mnt/g/fma/fma_small/048/048454.mp3
1971,048,048456.mp3,48456,/mnt/g/fma/fma_small/048/048456.mp3
1972,048,048457.mp3,48457,/mnt/g/fma/fma_small/048/048457.mp3
1973,048,048462.mp3,48462,/mnt/g/fma/fma_small/048/048462.mp3
1974,048,048463.mp3,48463,/mnt/g/fma/fma_small/048/048463.mp3
1975,048,048464.mp3,48464,/mnt/g/fma/fma_small/048/048464.mp3
1976,048,048465.mp3,48465,/mnt/g/fma/fma_small/048/048465.mp3
1977,048,048466.mp3,48466,/mnt/g/fma/fma_small/048/048466.mp3
1978,048,048488.mp3,48488,/mnt/g/fma/fma_small/048/048488.mp3
1979,048,048489.mp3,48489,/mnt/g/fma/fma_small/048/048489.mp3
1980,048,048491.mp3,48491,/mnt/g/fma/fma_small/048/048491.mp3
1981,048,048492.mp3,48492,/mnt/g/fma/fma_small/048/048492.mp3
1982,048,048493.mp3,48493,/mnt/g/fma/fma_small/048/048493.mp3
1983,048,048494.mp3,48494,/mnt/g/fma/fma_small/048/048494.mp3
1984,048,048763.mp3,48763,/mnt/g/fma/fma_small/048/048763.mp3
1985,048,048808.mp3,48808,/mnt/g/fma/fma_small/048/048808.mp3
1986,048,048815.mp3,48815,/mnt/g/fma/fma_small/048/048815.mp3
1987,048,048861.mp3,48861,/mnt/g/fma/fma_small/048/048861.mp3
1988,048,048862.mp3,48862,/mnt/g/fma/fma_small/048/048862.mp3
1989,048,048863.mp3,48863,/mnt/g/fma/fma_small/048/048863.mp3
1990,048,048864.mp3,48864,/mnt/g/fma/fma_small/048/048864.mp3
1991,048,048865.mp3,48865,/mnt/g/fma/fma_small/048/048865.mp3
1992,048,048931.mp3,48931,/mnt/g/fma/fma_small/048/048931.mp3
1993,048,048990.mp3,48990,/mnt/g/fma/fma_small/048/048990.mp3
1994,048,048999.mp3,48999,/mnt/g/fma/fma_small/048/048999.mp3
1995,049,049029.mp3,49029,/mnt/g/fma/fma_small/049/049029.mp3
1996,049,049030.mp3,49030,/mnt/g/fma/fma_small/049/049030.mp3
1997,049,049039.mp3,49039,/mnt/g/fma/fma_small/049/049039.mp3
1998,049,049061.mp3,49061,/mnt/g/fma/fma_small/049/049061.mp3
1999,049,049062.mp3,49062,/mnt/g/fma/fma_small/049/049062.mp3
2000,049,049064.mp3,49064,/mnt/g/fma/fma_small/049/049064.mp3
2001,049,049066.mp3,49066,/mnt/g/fma/fma_small/049/049066.mp3
2002,049,049067.mp3,49067,/mnt/g/fma/fma_small/049/049067.mp3
2003,049,049068.mp3,49068,/mnt/g/fma/fma_small/049/049068.mp3
2004,049,049070.mp3,49070,/mnt/g/fma/fma_small/049/049070.mp3
2005,049,049071.mp3,49071,/mnt/g/fma/fma_small/049/049071.mp3
2006,049,049072.mp3,49072,/mnt/g/fma/fma_small/049/049072.mp3
2007,049,049073.mp3,49073,/mnt/g/fma/fma_small/049/049073.mp3
2008,049,049394.mp3,49394,/mnt/g/fma/fma_small/049/049394.mp3
2009,049,049401.mp3,49401,/mnt/g/fma/fma_small/049/049401.mp3
2010,049,049407.mp3,49407,/mnt/g/fma/fma_small/049/049407.mp3
2011,049,049408.mp3,49408,/mnt/g/fma/fma_small/049/049408.mp3
2012,049,049441.mp3,49441,/mnt/g/fma/fma_small/049/049441.mp3
2013,049,049473.mp3,49473,/mnt/g/fma/fma_small/049/049473.mp3
2014,049,049476.mp3,49476,/mnt/g/fma/fma_small/049/049476.mp3
2015,049,049477.mp3,49477,/mnt/g/fma/fma_small/049/049477.mp3
2016,049,049478.mp3,49478,/mnt/g/fma/fma_small/049/049478.mp3
2017,049,049479.mp3,49479,/mnt/g/fma/fma_small/049/049479.mp3
2018,049,049812.mp3,49812,/mnt/g/fma/fma_small/049/049812.mp3
2019,049,049817.mp3,49817,/mnt/g/fma/fma_small/049/049817.mp3
2020,049,049842.mp3,49842,/mnt/g/fma/fma_small/049/049842.mp3
2021,049,049843.mp3,49843,/mnt/g/fma/fma_small/049/049843.mp3
2022,049,049844.mp3,49844,/mnt/g/fma/fma_small/049/049844.mp3
2023,049,049845.mp3,49845,/mnt/g/fma/fma_small/049/049845.mp3
2024,049,049846.mp3,49846,/mnt/g/fma/fma_small/049/049846.mp3
2025,049,049847.mp3,49847,/mnt/g/fma/fma_small/049/049847.mp3
2026,049,049848.mp3,49848,/mnt/g/fma/fma_small/049/049848.mp3
2027,049,049849.mp3,49849,/mnt/g/fma/fma_small/049/049849.mp3
2028,049,049856.mp3,49856,/mnt/g/fma/fma_small/049/049856.mp3
2029,049,049857.mp3,49857,/mnt/g/fma/fma_small/049/049857.mp3
2030,050,050264.mp3,50264,/mnt/g/fma/fma_small/050/050264.mp3
2031,050,050272.mp3,50272,/mnt/g/fma/fma_small/050/050272.mp3
2032,050,050276.mp3,50276,/mnt/g/fma/fma_small/050/050276.mp3
2033,050,050283.mp3,50283,/mnt/g/fma/fma_small/050/050283.mp3
2034,050,050323.mp3,50323,/mnt/g/fma/fma_small/050/050323.mp3
2035,050,050444.mp3,50444,/mnt/g/fma/fma_small/050/050444.mp3
2036,050,050445.mp3,50445,/mnt/g/fma/fma_small/050/050445.mp3
2037,050,050446.mp3,50446,/mnt/g/fma/fma_small/050/050446.mp3
2038,050,050447.mp3,50447,/mnt/g/fma/fma_small/050/050447.mp3
2039,050,050448.mp3,50448,/mnt/g/fma/fma_small/050/050448.mp3
2040,050,050449.mp3,50449,/mnt/g/fma/fma_small/050/050449.mp3
2041,050,050539.mp3,50539,/mnt/g/fma/fma_small/050/050539.mp3
2042,050,050543.mp3,50543,/mnt/g/fma/fma_small/050/050543.mp3
2043,050,050752.mp3,50752,/mnt/g/fma/fma_small/050/050752.mp3
2044,050,050753.mp3,50753,/mnt/g/fma/fma_small/050/050753.mp3
2045,050,050754.mp3,50754,/mnt/g/fma/fma_small/050/050754.mp3
2046,050,050836.mp3,50836,/mnt/g/fma/fma_small/050/050836.mp3
2047,050,050952.mp3,50952,/mnt/g/fma/fma_small/050/050952.mp3
2048,050,050955.mp3,50955,/mnt/g/fma/fma_small/050/050955.mp3
2049,050,050956.mp3,50956,/mnt/g/fma/fma_small/050/050956.mp3
2050,051,051004.mp3,51004,/mnt/g/fma/fma_small/051/051004.mp3
2051,051,051005.mp3,51005,/mnt/g/fma/fma_small/051/051005.mp3
2052,051,051006.mp3,51006,/mnt/g/fma/fma_small/051/051006.mp3
2053,051,051111.mp3,51111,/mnt/g/fma/fma_small/051/051111.mp3
2054,051,051112.mp3,51112,/mnt/g/fma/fma_small/051/051112.mp3
2055,051,051113.mp3,51113,/mnt/g/fma/fma_small/051/051113.mp3
2056,051,051114.mp3,51114,/mnt/g/fma/fma_small/051/051114.mp3
2057,051,051115.mp3,51115,/mnt/g/fma/fma_small/051/051115.mp3
2058,051,051117.mp3,51117,/mnt/g/fma/fma_small/051/051117.mp3
2059,051,051118.mp3,51118,/mnt/g/fma/fma_small/051/051118.mp3
2060,051,051120.mp3,51120,/mnt/g/fma/fma_small/051/051120.mp3
2061,051,051157.mp3,51157,/mnt/g/fma/fma_small/051/051157.mp3
2062,051,051158.mp3,51158,/mnt/g/fma/fma_small/051/051158.mp3
2063,051,051203.mp3,51203,/mnt/g/fma/fma_small/051/051203.mp3
2064,051,051260.mp3,51260,/mnt/g/fma/fma_small/051/051260.mp3
2065,051,051261.mp3,51261,/mnt/g/fma/fma_small/051/051261.mp3
2066,051,051262.mp3,51262,/mnt/g/fma/fma_small/051/051262.mp3
2067,051,051263.mp3,51263,/mnt/g/fma/fma_small/051/051263.mp3
2068,051,051265.mp3,51265,/mnt/g/fma/fma_small/051/051265.mp3
2069,051,051267.mp3,51267,/mnt/g/fma/fma_small/051/051267.mp3
2070,051,051268.mp3,51268,/mnt/g/fma/fma_small/051/051268.mp3
2071,051,051269.mp3,51269,/mnt/g/fma/fma_small/051/051269.mp3
2072,051,051271.mp3,51271,/mnt/g/fma/fma_small/051/051271.mp3
2073,051,051272.mp3,51272,/mnt/g/fma/fma_small/051/051272.mp3
2074,051,051273.mp3,51273,/mnt/g/fma/fma_small/051/051273.mp3
2075,051,051274.mp3,51274,/mnt/g/fma/fma_small/051/051274.mp3
2076,051,051275.mp3,51275,/mnt/g/fma/fma_small/051/051275.mp3
2077,051,051276.mp3,51276,/mnt/g/fma/fma_small/051/051276.mp3
2078,051,051278.mp3,51278,/mnt/g/fma/fma_small/051/051278.mp3
2079,051,051291.mp3,51291,/mnt/g/fma/fma_small/051/051291.mp3
2080,051,051292.mp3,51292,/mnt/g/fma/fma_small/051/051292.mp3
2081,051,051301.mp3,51301,/mnt/g/fma/fma_small/051/051301.mp3
2082,051,051305.mp3,51305,/mnt/g/fma/fma_small/051/051305.mp3
2083,051,051333.mp3,51333,/mnt/g/fma/fma_small/051/051333.mp3
2084,051,051479.mp3,51479,/mnt/g/fma/fma_small/051/051479.mp3
2085,051,051655.mp3,51655,/mnt/g/fma/fma_small/051/051655.mp3
2086,051,051659.mp3,51659,/mnt/g/fma/fma_small/051/051659.mp3
2087,051,051661.mp3,51661,/mnt/g/fma/fma_small/051/051661.mp3
2088,051,051776.mp3,51776,/mnt/g/fma/fma_small/051/051776.mp3
2089,051,051784.mp3,51784,/mnt/g/fma/fma_small/051/051784.mp3
2090,051,051785.mp3,51785,/mnt/g/fma/fma_small/051/051785.mp3
2091,051,051918.mp3,51918,/mnt/g/fma/fma_small/051/051918.mp3
2092,051,051919.mp3,51919,/mnt/g/fma/fma_small/051/051919.mp3
2093,051,051923.mp3,51923,/mnt/g/fma/fma_small/051/051923.mp3
2094,051,051954.mp3,51954,/mnt/g/fma/fma_small/051/051954.mp3
2095,051,051991.mp3,51991,/mnt/g/fma/fma_small/051/051991.mp3
2096,051,051992.mp3,51992,/mnt/g/fma/fma_small/051/051992.mp3
